#{"t_start": 1747666392.709178, "env_id": "None"}
r,l,t
-1.1,2,45.276376
-0.9,2,45.312439
-0.9,2,45.349892
-1.0,1,45.37343
-0.9,2,45.411335
-1.0,1,45.440995
-1.0,1,45.465539
-1.0,1,45.48603
-1.1,2,45.523032
-1.0,1,45.546106
-1.0,1,45.566904
-1.1,2,45.598145
-1.0,1,45.620235
-1.0,1,45.645373
-1.0,1,45.670488
-1.1,2,45.71028
-1.0,1,45.736139
-1.0,1,45.766448
-1.0,3,45.82041
-0.9,2,45.855892
-0.7,4,45.917479
-1.0,1,45.935464
-1.0,1,45.950414
-1.0,1,45.970895
-1.0,1,45.991276
-1.0,1,46.010585
-1.0,1,46.030629
-1.1,4,46.091733
-1.0,1,46.1134
-0.9,2,46.146332
-1.0,1,46.166346
-1.0,1,46.1877
-1.0,1,46.205842
-1.0,1,46.225825
-0.9,4,46.283382
-1.0,1,46.307729
-1.0,1,46.339699
-1.1,2,46.378385
-1.0,1,46.396653
-0.8,5,46.477765
-1.0,1,46.501883
-1.0,1,46.526961
-0.9,2,46.560603
-0.9,2,46.591032
-1.0,1,46.616363
-1.3,4,46.692947
-1.0,1,46.719893
-1.0,1,46.740849
-1.0,1,46.763958
-1.0,3,46.817456
-1.0,1,46.84258
-1.0,1,46.864825
-1.0,1,46.883583
-1.0,5,46.973524
-1.1,4,47.040862
-1.0,1,47.066524
-1.0,1,47.086787
-1.0,1,47.106888
1.0,1,47.129471
-1.0,1,47.152431
-0.9,2,47.191037
-1.0,1,47.21056
-1.0,1,47.236967
-1.2,3,47.286652
-1.0,3,47.334363
-1.1,4,47.400418
-0.9,2,47.436441
-1.0,1,47.462086
-1.1,2,47.497621
-1.0,1,47.516861
-1.0,1,47.537038
-1.0,1,47.555697
-1.0,1,47.582354
-0.8,3,47.638367
-0.9,2,47.678319
-1.0,1,47.707686
-1.0,1,47.732106
-1.0,1,47.756335
-1.0,1,47.778821
-1.0,1,47.803252
-1.2,3,47.852287
-1.0,1,47.875664
-1.0,1,47.898541
-1.0,1,47.92834
-1.0,1,47.947054
-1.0,1,47.971392
-0.9,2,48.003406
-1.0,1,48.031058
-1.1,2,48.070881
-1.0,7,48.177483
-0.9,2,48.218174
-1.0,1,48.242028
-0.9,2,48.280652
-1.0,1,48.301401
-1.0,3,48.351688
-0.9,2,48.396774
-1.0,1,48.421231
-1.0,1,48.443266
-1.1,2,48.481853
-1.0,1,48.506955
-0.9,4,48.570374
-1.0,1,48.59088
-0.9,4,48.653351
-1.0,1,48.670463
-1.0,1,48.691312
-1.1,2,48.727057
-1.2,3,48.780032
-1.0,1,48.797929
-1.2,3,48.84652
-1.0,1,48.87122
-1.0,1,48.906408
-1.0,1,48.932917
-1.0,1,48.951774
-1.0,1,48.967575
-1.0,1,48.986511
-0.9,2,49.023057
-0.8,3,49.070857
-0.9,4,49.136016
-1.0,1,49.161058
-1.0,1,49.185014
-1.0,1,49.211681
-1.0,1,49.237433
-1.0,3,49.288177
-1.1,2,49.323134
-1.0,1,49.341359
-1.0,1,49.36289
-1.0,1,49.384638
-1.1,2,49.427724
1.0,1,49.450983
-1.0,1,49.471391
-1.0,1,49.497912
-1.0,3,49.545728
-1.0,1,49.565702
-1.0,1,49.587402
-1.1,2,49.626883
-1.1,2,49.666719
-1.0,1,49.687504
-1.0,3,49.741689
-1.0,1,49.762479
-1.1,6,49.846601
-0.9,2,49.886911
-1.0,1,49.907577
